user,time,pattern 
3097,E,"(47, 24)"
3097,E,"(47, 24)"
594,E,"(9, 41)"
594,E,"(9, 41)"
594,E,"(9, 41)"
1186,E,"(14, 64)"
1186,E,"(14, 64)"
1186,E,"(14, 64)"
2431,E,"(25, 50)"
2431,E,"(25, 50)"
2431,E,"(25, 50)"
885,E,"(27, 8)"
885,E,"(27, 8)"
885,E,"(27, 8)"
3759,E,"(57, 42)"
3759,E,"(57, 42)"
3759,E,"(57, 42)"
1988,E,"(51, 13)"
1988,E,"(51, 13)"
1988,E,"(51, 13)"
1749,E,"(54, 36)"
1749,E,"(54, 36)"
1749,E,"(54, 36)"
923,E,"(7, 14)"
923,E,"(7, 14)"
923,E,"(7, 14)"
2895,E,"(32, 25)"
2895,E,"(32, 25)"
2895,E,"(32, 25)"
1423,E,"(27, 18)"
1423,E,"(27, 18)"
1423,E,"(27, 18)"
1743,E,"(9, 22)"
1743,E,"(9, 22)"
1743,E,"(9, 22)"
3020,E,"(3, 11)"
3020,E,"(3, 11)"
3020,E,"(3, 11)"
97,E,"(11, 2)"
97,E,"(11, 2)"
97,E,"(11, 2)"
1491,E,"(31, 62)"
1491,E,"(31, 62)"
1491,E,"(31, 62)"
3325,E,"(26, 33)"
3325,E,"(26, 33)"
3325,E,"(26, 33)"
1260,E,"(31, 34)"
1260,E,"(31, 34)"
1260,E,"(31, 34)"
382,E,"(6, 15)"
382,E,"(6, 15)"
382,E,"(6, 15)"
3164,E,"(3, 22)"
3164,E,"(3, 22)"
3164,E,"(3, 22)"
1210,E,"(24, 48)"
1210,E,"(24, 48)"
1210,E,"(24, 48)"
1175,E,"(40, 66)"
1175,E,"(40, 66)"
1175,E,"(40, 66)"
1199,E,"(49, 20)"
1199,E,"(49, 20)"
1199,E,"(49, 20)"
1436,E,"(38, 6)"
1436,E,"(38, 6)"
1436,E,"(38, 6)"
2104,E,"(28, 41)"
2104,E,"(28, 41)"
2104,E,"(28, 41)"
1525,E,"(44, 20)"
1525,E,"(44, 20)"
1525,E,"(44, 20)"
447,E,"(20, 48)"
447,E,"(20, 48)"
447,E,"(20, 48)"
1471,E,"(49, 32)"
1471,E,"(49, 32)"
1471,E,"(49, 32)"
3693,E,"(63, 10)"
3693,E,"(63, 10)"
3693,E,"(63, 10)"
619,E,"(29, 27)"
619,E,"(29, 27)"
619,E,"(29, 27)"
512,E,"(14, 62)"
512,E,"(14, 62)"
512,E,"(14, 62)"
3881,E,"(55, 24)"
3881,E,"(55, 24)"
3881,E,"(55, 24)"
612,E,"(40, 34)"
612,E,"(40, 34)"
612,E,"(40, 34)"
3470,E,"(15, 1)"
3470,E,"(15, 1)"
3470,E,"(15, 1)"
3972,E,"(0, 43)"
3972,E,"(0, 43)"
3972,E,"(0, 43)"
2462,E,"(6, 32)"
2462,E,"(6, 32)"
2462,E,"(6, 32)"
114,E,"(39, 59)"
114,E,"(39, 59)"
114,E,"(39, 59)"
2275,E,"(4, 4)"
2275,E,"(4, 4)"
2275,E,"(4, 4)"
298,E,"(59, 12)"
298,E,"(59, 12)"
298,E,"(59, 12)"
955,E,"(41, 22)"
955,E,"(41, 22)"
955,E,"(41, 22)"
3009,E,"(5, 25)"
3009,E,"(5, 25)"
3009,E,"(5, 25)"
3846,E,"(31, 47)"
3846,E,"(31, 47)"
3846,E,"(31, 47)"
2350,E,"(32, 7)"
2350,E,"(32, 7)"
2350,E,"(32, 7)"
225,E,"(61, 22)"
225,E,"(61, 22)"
225,E,"(61, 22)"
2065,E,"(8, 55)"
2065,E,"(8, 55)"
2065,E,"(8, 55)"
973,E,"(6, 37)"
973,E,"(6, 37)"
973,E,"(6, 37)"
1611,E,"(23, 22)"
1611,E,"(23, 22)"
1611,E,"(23, 22)"
1226,E,"(19, 22)"
1226,E,"(19, 22)"
1226,E,"(19, 22)"
2085,E,"(6, 5)"
2085,E,"(6, 5)"
2085,E,"(6, 5)"
2424,E,"(4, 50)"
2424,E,"(4, 50)"
2424,E,"(4, 50)"
2399,E,"(3, 47)"
2399,E,"(3, 47)"
2399,E,"(3, 47)"
852,E,"(32, 24)"
852,E,"(32, 24)"
852,E,"(32, 24)"
1377,E,"(19, 8)"
1377,E,"(19, 8)"
1377,E,"(19, 8)"
2047,E,"(29, 41)"
2047,E,"(29, 41)"
2047,E,"(29, 41)"
1001,E,"(56, 38)"
1001,E,"(56, 38)"
1001,E,"(56, 38)"
87,E,"(26, 10)"
87,E,"(26, 10)"
87,E,"(26, 10)"
2421,E,"(53, 28)"
2421,E,"(53, 28)"
2421,E,"(53, 28)"
2941,E,"(36, 43)"
2941,E,"(36, 43)"
2941,E,"(36, 43)"
325,E,"(20, 0)"
325,E,"(20, 0)"
325,E,"(20, 0)"
2261,E,"(14, 15)"
2261,E,"(14, 15)"
2261,E,"(14, 15)"
1592,E,"(50, 13)"
1592,E,"(50, 13)"
1592,E,"(50, 13)"
3215,E,"(9, 56)"
3215,E,"(9, 56)"
3215,E,"(9, 56)"
3975,E,"(42, 34)"
3975,E,"(42, 34)"
3975,E,"(42, 34)"
3525,E,"(49, 32)"
3525,E,"(49, 32)"
3525,E,"(49, 32)"
941,E,"(2, 5)"
941,E,"(2, 5)"
941,E,"(2, 5)"
3157,E,"(29, 41)"
3157,E,"(29, 41)"
3157,E,"(29, 41)"
1636,E,"(1, 32)"
1636,E,"(1, 32)"
1636,E,"(1, 32)"
217,E,"(44, 42)"
217,E,"(44, 42)"
217,E,"(44, 42)"
867,E,"(41, 14)"
867,E,"(41, 14)"
867,E,"(41, 14)"
2219,E,"(38, 27)"
2219,E,"(38, 27)"
2219,E,"(38, 27)"
1018,E,"(6, 50)"
1018,E,"(6, 50)"
1018,E,"(6, 50)"
2181,E,"(2, 17)"
2181,E,"(2, 17)"
2181,E,"(2, 17)"
3767,E,"(9, 65)"
3767,E,"(9, 65)"
3767,E,"(9, 65)"
2355,E,"(13, 43)"
2355,E,"(13, 43)"
2355,E,"(13, 43)"
11,E,"(45, 39)"
11,E,"(45, 39)"
11,E,"(45, 39)"
143,E,"(27, 7)"
143,E,"(27, 7)"
143,E,"(27, 7)"
2828,E,"(6, 64)"
2828,E,"(6, 64)"
2828,E,"(6, 64)"
3262,E,"(28, 60)"
3262,E,"(28, 60)"
3262,E,"(28, 60)"
890,E,"(3, 16)"
890,E,"(3, 16)"
890,E,"(3, 16)"
401,E,"(62, 5)"
401,E,"(62, 5)"
401,E,"(62, 5)"
411,E,"(20, 16)"
411,E,"(20, 16)"
411,E,"(20, 16)"
3979,E,"(20, 33)"
3979,E,"(20, 33)"
3979,E,"(20, 33)"
644,E,"(25, 22)"
644,E,"(25, 22)"
644,E,"(25, 22)"
2486,E,"(11, 19)"
2486,E,"(11, 19)"
2486,E,"(11, 19)"
2694,E,"(46, 15)"
2694,E,"(46, 15)"
2694,E,"(46, 15)"
3286,E,"(14, 15)"
3286,E,"(14, 15)"
3286,E,"(14, 15)"
3379,E,"(26, 57)"
3379,E,"(26, 57)"
3379,E,"(26, 57)"
1033,E,"(25, 44)"
1033,E,"(25, 44)"
1033,E,"(25, 44)"
1537,E,"(66, 38)"
1537,E,"(66, 38)"
1537,E,"(66, 38)"
3678,E,"(17, 18)"
3678,E,"(17, 18)"
3678,E,"(17, 18)"
2918,E,"(64, 19)"
2918,E,"(64, 19)"
2918,E,"(64, 19)"
69,E,"(44, 37)"
69,E,"(44, 37)"
69,E,"(44, 37)"
1283,E,"(33, 16)"
1283,E,"(33, 16)"
1283,E,"(33, 16)"
2493,E,"(58, 9)"
2493,E,"(58, 9)"
2493,E,"(58, 9)"
3781,E,"(20, 31)"
3781,E,"(20, 31)"
3781,E,"(20, 31)"
1886,E,"(57, 22)"
1886,E,"(57, 22)"
1886,E,"(57, 22)"
2075,E,"(64, 39)"
2075,E,"(64, 39)"
2075,E,"(64, 39)"
3500,E,"(4, 3)"
3500,E,"(4, 3)"
3500,E,"(4, 3)"
2550,E,"(48, 17)"
2550,E,"(48, 17)"
2550,E,"(48, 17)"
424,E,"(37, 11)"
424,E,"(37, 11)"
424,E,"(37, 11)"
1432,E,"(9, 2)"
1432,E,"(9, 2)"
1432,E,"(9, 2)"
2852,E,"(25, 44)"
2852,E,"(25, 44)"
2852,E,"(25, 44)"
3533,E,"(16, 65)"
3533,E,"(16, 65)"
3533,E,"(16, 65)"
1443,E,"(20, 35)"
1443,E,"(20, 35)"
1443,E,"(20, 35)"
3347,E,"(49, 32)"
3347,E,"(49, 32)"
3347,E,"(49, 32)"
1208,E,"(51, 12)"
1208,E,"(51, 12)"
1208,E,"(51, 12)"
2591,E,"(35, 28)"
2591,E,"(35, 28)"
2591,E,"(35, 28)"
3799,E,"(48, 20)"
3799,E,"(48, 20)"
3799,E,"(48, 20)"
2446,E,"(17, 26)"
2446,E,"(17, 26)"
2446,E,"(17, 26)"
2430,E,"(14, 18)"
2430,E,"(14, 18)"
2430,E,"(14, 18)"
646,E,"(12, 18)"
646,E,"(12, 18)"
646,E,"(12, 18)"
2057,E,"(4, 11)"
2057,E,"(4, 11)"
2057,E,"(4, 11)"
2590,E,"(42, 29)"
2590,E,"(42, 29)"
2590,E,"(42, 29)"
1998,E,"(54, 10)"
1998,E,"(54, 10)"
1998,E,"(54, 10)"
1960,E,"(39, 38)"
1960,E,"(39, 38)"
1960,E,"(39, 38)"
488,E,"(11, 55)"
488,E,"(11, 55)"
488,E,"(11, 55)"
2581,E,"(10, 33)"
2581,E,"(10, 33)"
2581,E,"(10, 33)"
218,E,"(57, 39)"
218,E,"(57, 39)"
218,E,"(57, 39)"
1155,E,"(23, 31)"
1155,E,"(23, 31)"
1155,E,"(23, 31)"
266,E,"(47, 38)"
266,E,"(47, 38)"
266,E,"(47, 38)"
2849,E,"(39, 18)"
2849,E,"(39, 18)"
2849,E,"(39, 18)"
462,E,"(56, 20)"
462,E,"(56, 20)"
462,E,"(56, 20)"
2854,E,"(24, 45)"
2854,E,"(24, 45)"
2854,E,"(24, 45)"
3931,E,"(27, 40)"
3931,E,"(27, 40)"
3931,E,"(27, 40)"
1519,E,"(16, 31)"
1519,E,"(16, 31)"
1519,E,"(16, 31)"
2434,E,"(29, 34)"
2434,E,"(29, 34)"
2434,E,"(29, 34)"
1822,E,"(34, 36)"
1822,E,"(34, 36)"
1822,E,"(34, 36)"
596,E,"(57, 20)"
596,E,"(57, 20)"
596,E,"(57, 20)"
2229,E,"(32, 29)"
2229,E,"(32, 29)"
2229,E,"(32, 29)"
2788,E,"(22, 9)"
2788,E,"(22, 9)"
2788,E,"(22, 9)"
1715,E,"(31, 11)"
1715,E,"(31, 11)"
1715,E,"(31, 11)"
803,E,"(66, 22)"
803,E,"(66, 22)"
803,E,"(66, 22)"
1498,E,"(8, 35)"
1498,E,"(8, 35)"
1498,E,"(8, 35)"
2833,E,"(17, 52)"
2833,E,"(17, 52)"
2833,E,"(17, 52)"
2171,E,"(41, 56)"
2171,E,"(41, 56)"
2171,E,"(41, 56)"
1244,E,"(39, 5)"
1244,E,"(39, 5)"
1244,E,"(39, 5)"
1695,E,"(40, 23)"
1695,E,"(40, 23)"
1695,E,"(40, 23)"
1236,E,"(35, 53)"
1236,E,"(35, 53)"
1236,E,"(35, 53)"
1296,E,"(51, 14)"
1296,E,"(51, 14)"
1296,E,"(51, 14)"
2495,E,"(38, 1)"
2495,E,"(38, 1)"
2495,E,"(38, 1)"
3101,E,"(30, 51)"
3101,E,"(30, 51)"
3101,E,"(30, 51)"
289,E,"(45, 35)"
289,E,"(45, 35)"
289,E,"(45, 35)"
2677,E,"(12, 19)"
2677,E,"(12, 19)"
2677,E,"(12, 19)"
1906,E,"(26, 54)"
1906,E,"(26, 54)"
1906,E,"(26, 54)"
2661,E,"(34, 61)"
2661,E,"(34, 61)"
2661,E,"(34, 61)"
3253,E,"(62, 33)"
3253,E,"(62, 33)"
3253,E,"(62, 33)"
1585,E,"(41, 58)"
1585,E,"(41, 58)"
1585,E,"(41, 58)"
3254,E,"(38, 32)"
3254,E,"(38, 32)"
3254,E,"(38, 32)"
629,E,"(11, 45)"
629,E,"(11, 45)"
629,E,"(11, 45)"
1165,E,"(55, 20)"
1165,E,"(55, 20)"
1165,E,"(55, 20)"
308,E,"(27, 48)"
308,E,"(27, 48)"
308,E,"(27, 48)"
868,E,"(5, 49)"
868,E,"(5, 49)"
868,E,"(5, 49)"
3819,E,"(61, 7)"
3819,E,"(61, 7)"
3819,E,"(61, 7)"
1217,E,"(20, 43)"
1217,E,"(20, 43)"
1217,E,"(20, 43)"
2751,E,"(57, 15)"
2751,E,"(57, 15)"
2751,E,"(57, 15)"
2732,E,"(26, 46)"
2732,E,"(26, 46)"
2732,E,"(26, 46)"
199,E,"(6, 29)"
199,E,"(6, 29)"
199,E,"(6, 29)"
944,E,"(4, 11)"
944,E,"(4, 11)"
944,E,"(4, 11)"
3094,E,"(4, 50)"
3094,E,"(4, 50)"
3094,E,"(4, 50)"
2372,E,"(12, 40)"
2372,E,"(12, 40)"
2372,E,"(12, 40)"
3749,E,"(19, 17)"
3749,E,"(19, 17)"
3749,E,"(19, 17)"
1689,E,"(38, 36)"
1689,E,"(38, 36)"
1689,E,"(38, 36)"
150,E,"(21, 49)"
150,E,"(21, 49)"
150,E,"(21, 49)"
3905,E,"(42, 46)"
3905,E,"(42, 46)"
3905,E,"(42, 46)"
185,E,"(1, 19)"
185,E,"(1, 19)"
185,E,"(1, 19)"
3960,E,"(25, 10)"
3960,E,"(25, 10)"
3960,E,"(25, 10)"
951,E,"(26, 60)"
951,E,"(26, 60)"
951,E,"(26, 60)"
1233,E,"(24, 46)"
1233,E,"(24, 46)"
1233,E,"(24, 46)"
703,E,"(44, 7)"
703,E,"(44, 7)"
703,E,"(44, 7)"
2830,E,"(4, 3)"
2830,E,"(4, 3)"
2830,E,"(4, 3)"
3948,E,"(17, 45)"
3948,E,"(17, 45)"
3948,E,"(17, 45)"
498,E,"(6, 53)"
498,E,"(6, 53)"
498,E,"(6, 53)"
1723,E,"(42, 38)"
1723,E,"(42, 38)"
1723,E,"(42, 38)"
1042,E,"(0, 6)"
1042,E,"(0, 6)"
1042,E,"(0, 6)"
1572,E,"(26, 48)"
1572,E,"(26, 48)"
1572,E,"(26, 48)"
732,E,"(13, 46)"
732,E,"(13, 46)"
732,E,"(13, 46)"
2460,E,"(2, 38)"
2460,E,"(2, 38)"
2460,E,"(2, 38)"
3354,E,"(5, 32)"
3354,E,"(5, 32)"
3354,E,"(5, 32)"
2313,E,"(35, 4)"
2313,E,"(35, 4)"
2313,E,"(35, 4)"
3719,E,"(10, 10)"
3719,E,"(10, 10)"
3719,E,"(10, 10)"
2561,E,"(34, 63)"
2561,E,"(34, 63)"
2561,E,"(34, 63)"
20,E,"(1, 35)"
20,E,"(1, 35)"
20,E,"(1, 35)"
675,E,"(17, 51)"
675,E,"(17, 51)"
675,E,"(17, 51)"
3688,E,"(27, 18)"
3688,E,"(27, 18)"
3688,E,"(27, 18)"
909,E,"(17, 46)"
909,E,"(17, 46)"
909,E,"(17, 46)"
2028,E,"(25, 47)"
2028,E,"(25, 47)"
2028,E,"(25, 47)"
3941,E,"(19, 54)"
3941,E,"(19, 54)"
3941,E,"(19, 54)"
2017,E,"(53, 28)"
2017,E,"(53, 28)"
2017,E,"(53, 28)"
3414,E,"(55, 6)"
3414,E,"(55, 6)"
3414,E,"(55, 6)"
1003,E,"(61, 22)"
1003,E,"(61, 22)"
1003,E,"(61, 22)"
2022,E,"(12, 66)"
2022,E,"(12, 66)"
2022,E,"(12, 66)"
881,E,"(49, 18)"
881,E,"(49, 18)"
881,E,"(49, 18)"
1732,E,"(53, 25)"
1732,E,"(53, 25)"
1732,E,"(53, 25)"
3363,E,"(36, 43)"
3363,E,"(36, 43)"
3363,E,"(36, 43)"
3664,E,"(12, 4)"
3664,E,"(12, 4)"
3664,E,"(12, 4)"
3595,E,"(16, 28)"
3595,E,"(16, 28)"
3595,E,"(16, 28)"
1433,E,"(29, 14)"
1433,E,"(29, 14)"
1433,E,"(29, 14)"
2908,E,"(21, 33)"
2908,E,"(21, 33)"
2908,E,"(21, 33)"
2602,E,"(25, 37)"
2602,E,"(25, 37)"
2602,E,"(25, 37)"
981,E,"(46, 10)"
981,E,"(46, 10)"
981,E,"(46, 10)"
220,E,"(8, 32)"
220,E,"(8, 32)"
220,E,"(8, 32)"
103,E,"(37, 3)"
103,E,"(37, 3)"
103,E,"(37, 3)"
206,E,"(17, 10)"
206,E,"(17, 10)"
206,E,"(17, 10)"
1354,E,"(10, 36)"
1354,E,"(10, 36)"
1354,E,"(10, 36)"
1229,E,"(40, 33)"
1229,E,"(40, 33)"
1229,E,"(40, 33)"
1688,E,"(35, 52)"
1688,E,"(35, 52)"
1688,E,"(35, 52)"
2503,E,"(36, 4)"
2503,E,"(36, 4)"
2503,E,"(36, 4)"
1304,E,"(31, 63)"
1304,E,"(31, 63)"
1304,E,"(31, 63)"
622,E,"(59, 4)"
622,E,"(59, 4)"
622,E,"(59, 4)"
3034,E,"(57, 36)"
3034,E,"(57, 36)"
3034,E,"(57, 36)"
2515,E,"(10, 21)"
2515,E,"(10, 21)"
2515,E,"(10, 21)"
2406,E,"(44, 21)"
2406,E,"(44, 21)"
2406,E,"(44, 21)"
1451,E,"(7, 3)"
1451,E,"(7, 3)"
1451,E,"(7, 3)"
3216,E,"(9, 39)"
3216,E,"(9, 39)"
3216,E,"(9, 39)"
2684,E,"(23, 5)"
2684,E,"(23, 5)"
2684,E,"(23, 5)"
3705,E,"(13, 55)"
3705,E,"(13, 55)"
3705,E,"(13, 55)"
1375,E,"(45, 25)"
1375,E,"(45, 25)"
1375,E,"(45, 25)"
1913,E,"(62, 18)"
1913,E,"(62, 18)"
1913,E,"(62, 18)"
1379,E,"(54, 18)"
1379,E,"(54, 18)"
1379,E,"(54, 18)"
1657,E,"(11, 25)"
1657,E,"(11, 25)"
1657,E,"(11, 25)"
3025,E,"(10, 35)"
3025,E,"(10, 35)"
3025,E,"(10, 35)"
1387,E,"(10, 57)"
1387,E,"(10, 57)"
1387,E,"(10, 57)"
1020,E,"(43, 7)"
1020,E,"(43, 7)"
1020,E,"(43, 7)"
1558,E,"(22, 1)"
1558,E,"(22, 1)"
1558,E,"(22, 1)"
3658,E,"(44, 16)"
3658,E,"(44, 16)"
3658,E,"(44, 16)"
2769,E,"(18, 11)"
2769,E,"(18, 11)"
2769,E,"(18, 11)"
1128,E,"(53, 24)"
1128,E,"(53, 24)"
1128,E,"(53, 24)"
1761,E,"(47, 6)"
1761,E,"(47, 6)"
1761,E,"(47, 6)"
1002,E,"(33, 14)"
1002,E,"(33, 14)"
1002,E,"(33, 14)"
168,E,"(43, 33)"
168,E,"(43, 33)"
168,E,"(43, 33)"
3135,E,"(59, 42)"
3135,E,"(59, 42)"
3135,E,"(59, 42)"
1252,E,"(33, 55)"
1252,E,"(33, 55)"
1252,E,"(33, 55)"
415,E,"(13, 51)"
415,E,"(13, 51)"
415,E,"(13, 51)"
2265,E,"(49, 24)"
2265,E,"(49, 24)"
2265,E,"(49, 24)"
2813,E,"(52, 19)"
2813,E,"(52, 19)"
2813,E,"(52, 19)"
1275,E,"(19, 14)"
1275,E,"(19, 14)"
1275,E,"(19, 14)"
567,E,"(55, 33)"
567,E,"(55, 33)"
567,E,"(55, 33)"
2544,E,"(53, 8)"
2544,E,"(53, 8)"
2544,E,"(53, 8)"
1986,E,"(13, 15)"
1986,E,"(13, 15)"
1986,E,"(13, 15)"
856,E,"(6, 22)"
856,E,"(6, 22)"
856,E,"(6, 22)"
2492,E,"(26, 9)"
2492,E,"(26, 9)"
2492,E,"(26, 9)"
3265,E,"(47, 14)"
3265,E,"(47, 14)"
3265,E,"(47, 14)"
2778,E,"(9, 56)"
2778,E,"(9, 56)"
2778,E,"(9, 56)"
584,E,"(25, 17)"
584,E,"(25, 17)"
584,E,"(25, 17)"
3233,E,"(36, 2)"
3233,E,"(36, 2)"
3233,E,"(36, 2)"
1299,E,"(13, 31)"
1299,E,"(13, 31)"
1299,E,"(13, 31)"
1698,E,"(8, 30)"
1698,E,"(8, 30)"
1698,E,"(8, 30)"
2797,E,"(21, 3)"
2797,E,"(21, 3)"
2797,E,"(21, 3)"
3487,E,"(24, 5)"
3487,E,"(24, 5)"
3487,E,"(24, 5)"
2712,E,"(65, 33)"
2712,E,"(65, 33)"
2712,E,"(65, 33)"
3789,E,"(55, 42)"
3789,E,"(55, 42)"
3789,E,"(55, 42)"
1656,E,"(42, 36)"
1656,E,"(42, 36)"
1656,E,"(42, 36)"
874,E,"(46, 33)"
874,E,"(46, 33)"
874,E,"(46, 33)"
2558,E,"(30, 55)"
2558,E,"(30, 55)"
2558,E,"(30, 55)"
228,E,"(29, 1)"
228,E,"(29, 1)"
228,E,"(29, 1)"
3634,E,"(11, 32)"
3634,E,"(11, 32)"
3634,E,"(11, 32)"
767,E,"(29, 60)"
767,E,"(29, 60)"
767,E,"(29, 60)"
3885,E,"(55, 33)"
3885,E,"(55, 33)"
3885,E,"(55, 33)"
2881,E,"(19, 5)"
2881,E,"(19, 5)"
2881,E,"(19, 5)"
345,E,"(15, 6)"
345,E,"(15, 6)"
345,E,"(15, 6)"
2965,E,"(15, 18)"
2965,E,"(15, 18)"
2965,E,"(15, 18)"
2298,E,"(17, 65)"
2298,E,"(17, 65)"
2298,E,"(17, 65)"
3566,E,"(18, 11)"
3566,E,"(18, 11)"
3566,E,"(18, 11)"
3974,E,"(14, 8)"
3974,E,"(14, 8)"
3974,E,"(14, 8)"
3853,E,"(15, 14)"
3853,E,"(15, 14)"
3853,E,"(15, 14)"
628,E,"(56, 5)"
628,E,"(56, 5)"
628,E,"(56, 5)"
13,E,"(7, 6)"
13,E,"(7, 6)"
13,E,"(7, 6)"
3002,E,"(21, 35)"
3002,E,"(21, 35)"
3002,E,"(21, 35)"
23,E,"(0, 25)"
23,E,"(0, 25)"
23,E,"(0, 25)"
1452,E,"(6, 3)"
1452,E,"(6, 3)"
1452,E,"(6, 3)"
3712,E,"(46, 35)"
3712,E,"(46, 35)"
3712,E,"(46, 35)"
3577,E,"(1, 37)"
3577,E,"(1, 37)"
3577,E,"(1, 37)"
1486,E,"(34, 17)"
1486,E,"(34, 17)"
1486,E,"(34, 17)"
1224,E,"(61, 19)"
1224,E,"(61, 19)"
1224,E,"(61, 19)"
757,E,"(23, 28)"
757,E,"(23, 28)"
757,E,"(23, 28)"
1938,E,"(6, 19)"
1938,E,"(6, 19)"
1938,E,"(6, 19)"
2821,E,"(42, 8)"
2821,E,"(42, 8)"
2821,E,"(42, 8)"
1583,E,"(59, 10)"
1583,E,"(59, 10)"
1583,E,"(59, 10)"
1526,E,"(40, 55)"
1526,E,"(40, 55)"
1526,E,"(40, 55)"
158,E,"(42, 57)"
158,E,"(42, 57)"
158,E,"(42, 57)"
1796,E,"(20, 36)"
1796,E,"(20, 36)"
1796,E,"(20, 36)"
669,E,"(11, 23)"
669,E,"(11, 23)"
669,E,"(11, 23)"
2980,E,"(58, 31)"
2980,E,"(58, 31)"
2980,E,"(58, 31)"
3904,E,"(21, 7)"
3904,E,"(21, 7)"
3904,E,"(21, 7)"
3349,E,"(36, 3)"
3349,E,"(36, 3)"
3349,E,"(36, 3)"
2574,E,"(23, 0)"
2574,E,"(23, 0)"
2574,E,"(23, 0)"
3938,E,"(18, 41)"
3938,E,"(18, 41)"
3938,E,"(18, 41)"
833,E,"(10, 59)"
833,E,"(10, 59)"
833,E,"(10, 59)"
1814,E,"(21, 20)"
1814,E,"(21, 20)"
1814,E,"(21, 20)"
3684,E,"(10, 5)"
3684,E,"(10, 5)"
3684,E,"(10, 5)"
223,E,"(31, 7)"
223,E,"(31, 7)"
223,E,"(31, 7)"
251,E,"(33, 50)"
251,E,"(33, 50)"
251,E,"(33, 50)"
281,E,"(25, 11)"
281,E,"(25, 11)"
281,E,"(25, 11)"
1969,E,"(62, 41)"
1969,E,"(62, 41)"
1969,E,"(62, 41)"
2905,E,"(16, 8)"
2905,E,"(16, 8)"
2905,E,"(16, 8)"
1982,E,"(11, 32)"
1982,E,"(11, 32)"
1982,E,"(11, 32)"
2718,E,"(50, 36)"
2718,E,"(50, 36)"
2718,E,"(50, 36)"
1726,E,"(12, 57)"
1726,E,"(12, 57)"
1726,E,"(12, 57)"
1499,E,"(52, 18)"
1499,E,"(52, 18)"
1499,E,"(52, 18)"
1543,E,"(42, 3)"
1543,E,"(42, 3)"
1543,E,"(42, 3)"
3618,E,"(41, 26)"
3618,E,"(41, 26)"
3618,E,"(41, 26)"
3925,E,"(43, 2)"
3925,E,"(43, 2)"
3925,E,"(43, 2)"
961,E,"(59, 26)"
961,E,"(59, 26)"
961,E,"(59, 26)"
3640,E,"(4, 27)"
3640,E,"(4, 27)"
3640,E,"(4, 27)"
402,E,"(2, 16)"
402,E,"(2, 16)"
402,E,"(2, 16)"
591,E,"(57, 14)"
591,E,"(57, 14)"
591,E,"(57, 14)"
2064,E,"(37, 14)"
2064,E,"(37, 14)"
2064,E,"(37, 14)"
578,E,"(14, 44)"
578,E,"(14, 44)"
578,E,"(14, 44)"
1114,E,"(44, 10)"
1114,E,"(44, 10)"
1114,E,"(44, 10)"
3219,E,"(49, 21)"
3219,E,"(49, 21)"
3219,E,"(49, 21)"
873,E,"(52, 6)"
873,E,"(52, 6)"
873,E,"(52, 6)"
816,E,"(54, 42)"
816,E,"(54, 42)"
816,E,"(54, 42)"
1709,E,"(2, 31)"
1709,E,"(2, 31)"
1709,E,"(2, 31)"
756,E,"(51, 15)"
756,E,"(51, 15)"
756,E,"(51, 15)"
1740,E,"(3, 25)"
1740,E,"(3, 25)"
1740,E,"(3, 25)"
3543,E,"(3, 25)"
3543,E,"(3, 25)"
3543,E,"(3, 25)"
3174,E,"(58, 25)"
3174,E,"(58, 25)"
3174,E,"(58, 25)"
3218,E,"(2, 41)"
3218,E,"(2, 41)"
3218,E,"(2, 41)"
897,E,"(61, 33)"
897,E,"(61, 33)"
897,E,"(61, 33)"
842,E,"(38, 64)"
842,E,"(38, 64)"
842,E,"(38, 64)"
2608,E,"(22, 40)"
2608,E,"(22, 40)"
2608,E,"(22, 40)"
866,E,"(34, 34)"
866,E,"(34, 34)"
866,E,"(34, 34)"
674,E,"(22, 7)"
674,E,"(22, 7)"
674,E,"(22, 7)"
449,E,"(41, 4)"
449,E,"(41, 4)"
449,E,"(41, 4)"
1815,E,"(34, 38)"
1815,E,"(34, 38)"
1815,E,"(34, 38)"
3783,E,"(53, 39)"
3783,E,"(53, 39)"
3783,E,"(53, 39)"
3206,E,"(35, 40)"
3206,E,"(35, 40)"
3206,E,"(35, 40)"
3456,E,"(7, 4)"
3456,E,"(7, 4)"
3456,E,"(7, 4)"
511,E,"(47, 16)"
511,E,"(47, 16)"
511,E,"(47, 16)"
1051,E,"(26, 19)"
1051,E,"(26, 19)"
1051,E,"(26, 19)"
1992,E,"(37, 1)"
1992,E,"(37, 1)"
1992,E,"(37, 1)"
536,E,"(34, 56)"
536,E,"(34, 56)"
536,E,"(34, 56)"
1500,E,"(3, 43)"
1500,E,"(3, 43)"
1500,E,"(3, 43)"
53,E,"(9, 66)"
53,E,"(9, 66)"
53,E,"(9, 66)"
603,E,"(4, 6)"
603,E,"(4, 6)"
603,E,"(4, 6)"
1030,E,"(39, 60)"
1030,E,"(39, 60)"
1030,E,"(39, 60)"
2519,E,"(28, 9)"
2519,E,"(28, 9)"
2519,E,"(28, 9)"
1708,E,"(4, 33)"
1708,E,"(4, 33)"
1708,E,"(4, 33)"
2087,E,"(5, 0)"
2087,E,"(5, 0)"
2087,E,"(5, 0)"
913,E,"(25, 4)"
913,E,"(25, 4)"
913,E,"(25, 4)"
906,E,"(29, 59)"
906,E,"(29, 59)"
906,E,"(29, 59)"
