user,time,pattern 
2434,A,"(25, 40)"
2434,A,"(27, 47)"
2434,A,"(22, 47)"
2434,A,"(35, 25)"
2434,A,"(26, 50)"
2434,A,"(37, 43)"
2434,A,"(26, 43)"
2434,A,"(26, 30)"
2434,A,"(24, 48)"
2434,A,"(27, 48)"
2434,A,"(21, 51)"
2434,A,"(16, 49)"
2434,A,"(40, 37)"
2434,A,"(13, 52)"
2434,A,"(27, 50)"
2434,A,"(48, 39)"
2434,A,"(27, 49)"
2434,A,"(20, 60)"
2434,A,"(3, 58)"
2434,A,"(24, 47)"
2434,A,"(26, 50)"
2434,A,"(27, 19)"
2434,A,"(25, 48)"
2434,A,"(25, 47)"
2434,A,"(11, 51)"
2434,A,"(22, 54)"
2434,A,"(31, 63)"
2434,A,"(18, 37)"
2434,A,"(28, 49)"
2434,A,"(23, 51)"
2434,A,"(28, 44)"
2434,A,"(38, 43)"
2434,A,"(45, 26)"
2434,A,"(45, 39)"
2434,A,"(33, 34)"
2434,A,"(28, 45)"
2434,A,"(29, 47)"
2434,E,"(23, 58)"
2434,E,"(57, 3)"
2434,E,"(4, 22)"
2434,E,"(40, 52)"
2434,E,"(24, 53)"
2434,E,"(29, 34)"
1822,M,"(26, 45)"
1822,M,"(26, 41)"
1822,M,"(26, 37)"
1822,M,"(20, 43)"
1822,M,"(33, 37)"
1822,M,"(27, 42)"
1822,M,"(22, 47)"
1822,M,"(19, 48)"
1822,M,"(10, 55)"
1822,A,"(23, 48)"
1822,A,"(20, 42)"
1822,A,"(22, 40)"
1822,A,"(21, 5)"
1822,A,"(22, 44)"
1822,A,"(4, 56)"
1822,A,"(49, 35)"
1822,A,"(24, 44)"
1822,A,"(22, 42)"
1822,A,"(31, 46)"
1822,A,"(22, 43)"
1822,E,"(25, 47)"
1822,E,"(24, 45)"
1822,E,"(26, 17)"
1822,E,"(20, 25)"
1822,E,"(20, 48)"
1822,E,"(34, 36)"
596,M,"(62, 19)"
596,M,"(59, 18)"
596,M,"(57, 19)"
596,M,"(54, 25)"
596,M,"(53, 27)"
596,M,"(58, 21)"
596,M,"(50, 31)"
596,M,"(60, 31)"
596,M,"(55, 32)"
596,M,"(41, 10)"
596,M,"(64, 39)"
596,M,"(57, 32)"
596,M,"(59, 29)"
596,M,"(39, 18)"
596,M,"(52, 27)"
596,M,"(39, 23)"
596,M,"(60, 40)"
596,M,"(43, 23)"
596,M,"(66, 10)"
596,M,"(56, 13)"
596,M,"(57, 26)"
596,M,"(52, 16)"
596,M,"(57, 31)"
596,M,"(49, 27)"
596,M,"(56, 24)"
596,M,"(54, 26)"
596,M,"(44, 7)"
596,M,"(49, 24)"
596,M,"(55, 31)"
596,M,"(59, 29)"
596,M,"(58, 6)"
596,M,"(59, 24)"
596,M,"(54, 33)"
596,M,"(64, 11)"
596,M,"(48, 33)"
596,A,"(21, 39)"
596,A,"(32, 24)"
596,A,"(47, 12)"
596,A,"(62, 23)"
596,A,"(57, 27)"
596,A,"(60, 31)"
596,A,"(65, 23)"
596,A,"(58, 29)"
596,A,"(60, 27)"
596,A,"(65, 25)"
596,E,"(55, 28)"
596,E,"(50, 27)"
596,E,"(62, 19)"
596,E,"(60, 30)"
596,E,"(57, 20)"
2229,M,"(28, 41)"
2229,M,"(66, 13)"
2229,M,"(35, 35)"
2229,M,"(40, 32)"
2229,M,"(53, 34)"
2229,M,"(43, 40)"
2229,M,"(21, 18)"
2229,M,"(25, 66)"
2229,M,"(38, 65)"
2229,M,"(38, 38)"
2229,M,"(35, 34)"
2229,M,"(36, 49)"
2229,M,"(44, 36)"
2229,M,"(33, 29)"
2229,M,"(37, 41)"
2229,M,"(40, 28)"
2229,M,"(38, 28)"
2229,M,"(39, 40)"
2229,M,"(20, 16)"
2229,M,"(32, 51)"
2229,M,"(36, 34)"
2229,M,"(29, 13)"
2229,M,"(54, 41)"
2229,M,"(38, 39)"
2229,M,"(39, 25)"
2229,M,"(47, 25)"
2229,M,"(36, 35)"
2229,M,"(37, 11)"
2229,A,"(41, 25)"
2229,A,"(32, 35)"
2229,A,"(40, 36)"
2229,A,"(54, 28)"
2229,A,"(38, 37)"
2229,A,"(32, 40)"
2229,A,"(30, 39)"
2229,A,"(40, 34)"
2229,A,"(30, 22)"
2229,A,"(43, 35)"
2229,A,"(54, 38)"
2229,A,"(45, 34)"
2229,A,"(39, 34)"
2229,A,"(41, 36)"
2229,A,"(13, 52)"
2229,A,"(30, 16)"
2229,A,"(36, 37)"
2229,A,"(22, 49)"
2229,A,"(30, 30)"
2229,A,"(42, 40)"
2229,A,"(20, 29)"
2229,A,"(32, 33)"
2229,E,"(40, 35)"
2229,E,"(38, 38)"
2229,E,"(46, 37)"
2229,E,"(32, 29)"
2788,M,"(31, 8)"
2788,M,"(24, 27)"
2788,M,"(21, 28)"
2788,M,"(39, 56)"
2788,M,"(21, 36)"
2788,M,"(27, 12)"
2788,M,"(34, 19)"
2788,M,"(26, 12)"
2788,M,"(16, 10)"
2788,M,"(32, 11)"
2788,M,"(49, 28)"
2788,M,"(28, 9)"
2788,M,"(45, 37)"
2788,M,"(6, 32)"
2788,M,"(24, 11)"
2788,M,"(25, 16)"
2788,M,"(27, 12)"
2788,M,"(31, 11)"
2788,M,"(26, 13)"
2788,M,"(28, 14)"
2788,M,"(52, 1)"
2788,M,"(31, 17)"
2788,M,"(20, 22)"
2788,M,"(31, 25)"
2788,M,"(25, 14)"
2788,M,"(27, 12)"
2788,M,"(31, 6)"
2788,M,"(29, 14)"
2788,M,"(36, 8)"
2788,M,"(28, 13)"
2788,M,"(62, 33)"
2788,M,"(25, 1)"
2788,M,"(29, 11)"
2788,A,"(23, 53)"
2788,A,"(28, 13)"
2788,A,"(28, 8)"
2788,A,"(30, 13)"
2788,A,"(21, 24)"
2788,A,"(24, 25)"
2788,A,"(29, 11)"
2788,A,"(22, 14)"
2788,A,"(28, 12)"
2788,A,"(25, 10)"
2788,A,"(29, 21)"
2788,A,"(26, 18)"
2788,A,"(27, 2)"
2788,A,"(28, 11)"
2788,A,"(27, 8)"
2788,A,"(28, 12)"
2788,A,"(38, 14)"
2788,A,"(28, 12)"
2788,A,"(33, 59)"
2788,A,"(30, 12)"
2788,A,"(25, 12)"
2788,A,"(26, 12)"
2788,A,"(36, 13)"
2788,A,"(29, 12)"
2788,E,"(26, 7)"
2788,E,"(8, 12)"
2788,E,"(15, 13)"
2788,E,"(29, 9)"
2788,E,"(22, 9)"
1715,M,"(37, 29)"
1715,M,"(28, 28)"
1715,M,"(14, 19)"
1715,M,"(9, 23)"
1715,M,"(11, 14)"
1715,M,"(11, 18)"
1715,M,"(59, 12)"
1715,M,"(16, 29)"
1715,M,"(11, 17)"
1715,M,"(37, 65)"
1715,M,"(9, 14)"
1715,M,"(13, 17)"
1715,M,"(12, 14)"
1715,M,"(21, 4)"
1715,M,"(11, 11)"
1715,M,"(11, 3)"
1715,M,"(12, 14)"
1715,M,"(17, 20)"
1715,M,"(23, 22)"
1715,M,"(16, 4)"
1715,M,"(15, 12)"
1715,M,"(13, 12)"
1715,M,"(7, 13)"
1715,M,"(44, 15)"
1715,M,"(12, 12)"
1715,M,"(10, 14)"
1715,M,"(16, 16)"
1715,M,"(38, 39)"
1715,M,"(15, 7)"
1715,M,"(4, 12)"
1715,M,"(15, 41)"
1715,M,"(12, 10)"
1715,M,"(5, 8)"
1715,M,"(1, 19)"
1715,M,"(32, 31)"
1715,M,"(9, 17)"
1715,M,"(14, 11)"
1715,M,"(14, 15)"
1715,M,"(19, 21)"
1715,A,"(15, 38)"
1715,A,"(11, 13)"
1715,A,"(0, 14)"
1715,A,"(10, 14)"
1715,A,"(11, 31)"
1715,A,"(8, 14)"
1715,A,"(1, 13)"
1715,E,"(13, 15)"
1715,E,"(31, 11)"
803,M,"(60, 2)"
803,M,"(56, 30)"
803,M,"(60, 13)"
803,M,"(65, 13)"
803,M,"(54, 12)"
803,M,"(66, 22)"
803,M,"(63, 15)"
803,M,"(55, 11)"
803,M,"(64, 19)"
803,M,"(63, 14)"
803,M,"(66, 15)"
803,M,"(58, 10)"
803,M,"(55, 15)"
803,M,"(57, 25)"
803,M,"(27, 16)"
803,M,"(65, 8)"
803,M,"(41, 59)"
803,M,"(63, 16)"
803,M,"(64, 6)"
803,M,"(61, 38)"
803,M,"(62, 17)"
803,M,"(64, 14)"
803,M,"(66, 20)"
803,M,"(65, 24)"
803,M,"(55, 17)"
803,M,"(46, 25)"
803,A,"(64, 15)"
803,A,"(65, 16)"
803,A,"(63, 13)"
803,A,"(65, 14)"
803,A,"(15, 18)"
803,A,"(60, 11)"
803,A,"(59, 21)"
803,A,"(54, 21)"
803,A,"(56, 23)"
803,A,"(62, 16)"
803,A,"(64, 16)"
803,A,"(62, 5)"
803,A,"(44, 8)"
803,A,"(59, 26)"
803,A,"(65, 18)"
803,A,"(62, 14)"
803,A,"(50, 32)"
803,A,"(57, 9)"
803,A,"(62, 14)"
803,A,"(61, 11)"
803,A,"(62, 16)"
803,A,"(64, 13)"
803,A,"(57, 11)"
803,A,"(9, 16)"
803,A,"(65, 14)"
803,A,"(60, 15)"
803,A,"(65, 15)"
803,E,"(63, 31)"
803,E,"(64, 8)"
803,E,"(64, 14)"
803,E,"(62, 14)"
803,E,"(64, 15)"
803,E,"(63, 10)"
803,E,"(54, 15)"
803,E,"(53, 22)"
803,E,"(58, 29)"
803,E,"(62, 8)"
803,E,"(64, 17)"
803,E,"(42, 21)"
803,E,"(66, 16)"
803,E,"(61, 17)"
803,E,"(65, 14)"
803,E,"(16, 54)"
803,E,"(66, 15)"
803,E,"(63, 15)"
803,E,"(51, 17)"
803,E,"(66, 22)"
1498,M,"(4, 59)"
1498,M,"(6, 41)"
1498,M,"(14, 34)"
1498,M,"(14, 33)"
1498,M,"(4, 36)"
1498,M,"(16, 3)"
1498,M,"(22, 34)"
1498,M,"(12, 38)"
1498,M,"(11, 37)"
1498,M,"(15, 13)"
1498,M,"(13, 42)"
1498,M,"(12, 38)"
1498,M,"(15, 35)"
1498,M,"(48, 5)"
1498,M,"(8, 14)"
1498,M,"(14, 34)"
1498,M,"(10, 37)"
1498,M,"(9, 41)"
1498,M,"(12, 39)"
1498,M,"(10, 46)"
1498,M,"(16, 32)"
1498,M,"(15, 32)"
1498,M,"(13, 34)"
1498,A,"(9, 39)"
1498,A,"(8, 41)"
1498,A,"(11, 38)"
1498,A,"(5, 39)"
1498,A,"(15, 40)"
1498,A,"(6, 40)"
1498,A,"(13, 40)"
1498,A,"(13, 28)"
1498,A,"(13, 45)"
1498,A,"(14, 37)"
1498,A,"(12, 35)"
1498,A,"(13, 36)"
1498,A,"(7, 34)"
1498,A,"(11, 42)"
1498,A,"(11, 39)"
1498,A,"(18, 57)"
1498,A,"(9, 38)"
1498,A,"(5, 34)"
1498,A,"(9, 31)"
1498,A,"(24, 37)"
1498,A,"(27, 52)"
1498,A,"(9, 39)"
1498,A,"(21, 34)"
1498,A,"(20, 39)"
1498,A,"(18, 41)"
1498,A,"(10, 39)"
1498,A,"(27, 25)"
1498,A,"(63, 27)"
1498,E,"(18, 46)"
1498,E,"(11, 42)"
1498,E,"(9, 26)"
1498,E,"(11, 38)"
1498,E,"(12, 37)"
1498,E,"(13, 35)"
1498,E,"(8, 40)"
1498,E,"(1, 34)"
1498,E,"(18, 15)"
1498,E,"(11, 38)"
1498,E,"(24, 32)"
1498,E,"(48, 12)"
1498,E,"(16, 41)"
1498,E,"(10, 35)"
1498,E,"(1, 39)"
1498,E,"(35, 66)"
1498,E,"(5, 45)"
1498,E,"(12, 38)"
1498,E,"(13, 35)"
1498,E,"(19, 35)"
1498,E,"(10, 36)"
1498,E,"(11, 32)"
1498,E,"(18, 38)"
1498,E,"(9, 36)"
1498,E,"(18, 26)"
1498,E,"(3, 30)"
1498,E,"(22, 49)"
1498,E,"(4, 25)"
1498,E,"(12, 38)"
1498,E,"(11, 41)"
1498,E,"(8, 35)"
2833,M,"(7, 25)"
2833,M,"(35, 35)"
2833,M,"(31, 57)"
2833,M,"(57, 31)"
2833,M,"(37, 10)"
2833,M,"(30, 64)"
2833,M,"(26, 33)"
2833,M,"(45, 41)"
2833,M,"(29, 37)"
2833,M,"(40, 38)"
2833,M,"(26, 28)"
2833,M,"(38, 44)"
2833,M,"(44, 41)"
2833,M,"(52, 39)"
2833,M,"(47, 30)"
2833,M,"(45, 38)"
2833,M,"(44, 41)"
2833,M,"(35, 46)"
2833,M,"(19, 32)"
2833,M,"(33, 57)"
2833,M,"(16, 24)"
2833,M,"(57, 35)"
2833,M,"(44, 42)"
2833,M,"(45, 42)"
2833,M,"(46, 42)"
2833,M,"(43, 40)"
2833,M,"(25, 17)"
2833,M,"(9, 26)"
2833,M,"(47, 38)"
2833,M,"(5, 59)"
2833,M,"(37, 47)"
2833,M,"(18, 65)"
2833,M,"(46, 40)"
2833,A,"(45, 41)"
2833,A,"(34, 29)"
2833,A,"(51, 32)"
2833,A,"(26, 49)"
2833,A,"(39, 46)"
2833,A,"(53, 41)"
2833,A,"(40, 43)"
2833,A,"(42, 45)"
2833,A,"(46, 35)"
2833,A,"(15, 40)"
2833,A,"(52, 37)"
2833,A,"(21, 40)"
2833,A,"(59, 14)"
2833,A,"(51, 35)"
2833,A,"(42, 40)"
2833,A,"(45, 41)"
2833,A,"(45, 35)"
2833,E,"(48, 40)"
2833,E,"(41, 20)"
2833,E,"(35, 41)"
2833,E,"(44, 29)"
2833,E,"(48, 40)"
2833,E,"(46, 42)"
2833,E,"(45, 41)"
2833,E,"(45, 43)"
2833,E,"(39, 56)"
2833,E,"(47, 41)"
2833,E,"(32, 43)"
2833,E,"(55, 32)"
2833,E,"(47, 41)"
2833,E,"(36, 6)"
2833,E,"(17, 52)"
2171,M,"(20, 31)"
2171,M,"(46, 37)"
2171,M,"(36, 21)"
2171,M,"(34, 9)"
2171,M,"(47, 40)"
2171,M,"(43, 26)"
2171,M,"(48, 33)"
2171,M,"(34, 29)"
2171,M,"(47, 6)"
2171,M,"(37, 10)"
2171,M,"(33, 23)"
2171,M,"(37, 24)"
2171,M,"(37, 21)"
2171,M,"(39, 21)"
2171,A,"(31, 32)"
2171,A,"(9, 4)"
2171,A,"(34, 27)"
2171,A,"(33, 17)"
2171,A,"(35, 22)"
2171,A,"(36, 22)"
2171,A,"(48, 20)"
2171,A,"(20, 19)"
2171,A,"(31, 41)"
2171,A,"(42, 27)"
2171,A,"(31, 23)"
2171,A,"(41, 23)"
2171,A,"(34, 23)"
2171,A,"(38, 15)"
2171,A,"(19, 41)"
2171,A,"(22, 27)"
2171,A,"(52, 27)"
2171,A,"(29, 17)"
2171,A,"(66, 38)"
2171,A,"(35, 21)"
2171,A,"(50, 6)"
2171,A,"(36, 20)"
2171,A,"(40, 23)"
2171,A,"(42, 24)"
2171,A,"(40, 23)"
2171,A,"(49, 4)"
2171,A,"(36, 14)"
2171,A,"(39, 22)"
2171,A,"(55, 24)"
2171,A,"(38, 28)"
2171,A,"(59, 15)"
2171,A,"(34, 20)"
2171,A,"(39, 22)"
2171,A,"(39, 24)"
2171,A,"(44, 38)"
2171,A,"(39, 25)"
2171,A,"(37, 22)"
2171,A,"(30, 30)"
2171,A,"(44, 19)"
2171,A,"(38, 19)"
2171,A,"(29, 17)"
2171,A,"(39, 17)"
2171,A,"(33, 29)"
2171,A,"(34, 26)"
2171,A,"(37, 23)"
2171,A,"(53, 21)"
2171,A,"(38, 22)"
2171,A,"(42, 21)"
2171,A,"(41, 22)"
2171,E,"(2, 9)"
2171,E,"(26, 23)"
2171,E,"(33, 22)"
2171,E,"(35, 9)"
2171,E,"(35, 14)"
2171,E,"(33, 15)"
2171,E,"(35, 23)"
2171,E,"(29, 30)"
2171,E,"(39, 22)"
2171,E,"(35, 26)"
2171,E,"(37, 19)"
2171,E,"(38, 23)"
2171,E,"(39, 21)"
2171,E,"(61, 37)"
2171,E,"(15, 7)"
2171,E,"(12, 4)"
2171,E,"(44, 19)"
2171,E,"(40, 24)"
2171,E,"(35, 3)"
2171,E,"(38, 8)"
2171,E,"(37, 25)"
2171,E,"(42, 35)"
2171,E,"(48, 8)"
2171,E,"(52, 10)"
2171,E,"(46, 18)"
2171,E,"(27, 30)"
2171,E,"(18, 57)"
2171,E,"(36, 18)"
2171,E,"(26, 13)"
2171,E,"(41, 56)"
1244,M,"(8, 25)"
1244,M,"(49, 9)"
1244,M,"(27, 12)"
1244,M,"(23, 16)"
1244,M,"(36, 15)"
1244,M,"(38, 32)"
1244,M,"(44, 10)"
1244,M,"(26, 17)"
1244,M,"(35, 9)"
1244,M,"(47, 9)"
1244,M,"(26, 5)"
1244,M,"(62, 19)"
1244,M,"(36, 10)"
1244,M,"(42, 9)"
1244,M,"(25, 21)"
1244,M,"(21, 15)"
1244,M,"(33, 11)"
1244,M,"(42, 8)"
1244,M,"(32, 13)"
1244,M,"(26, 13)"
1244,M,"(6, 13)"
1244,M,"(28, 39)"
1244,M,"(33, 15)"
1244,M,"(36, 9)"
1244,M,"(64, 11)"
1244,M,"(30, 1)"
1244,M,"(35, 11)"
1244,M,"(36, 12)"
1244,M,"(24, 19)"
1244,M,"(29, 15)"
1244,M,"(50, 8)"
1244,M,"(51, 27)"
1244,M,"(15, 32)"
1244,M,"(35, 12)"
1244,M,"(36, 9)"
1244,M,"(38, 16)"
1244,M,"(42, 4)"
1244,M,"(32, 7)"
1244,M,"(37, 1)"
1244,M,"(34, 12)"
1244,M,"(45, 6)"
1244,A,"(35, 12)"
1244,A,"(39, 12)"
1244,A,"(37, 13)"
1244,A,"(34, 11)"
1244,A,"(31, 16)"
1244,A,"(41, 12)"
1244,A,"(51, 24)"
1244,A,"(44, 32)"
1244,A,"(24, 24)"
1244,A,"(36, 14)"
1244,A,"(27, 15)"
1244,A,"(50, 2)"
1244,A,"(36, 10)"
1244,A,"(36, 11)"
1244,E,"(37, 11)"
1244,E,"(36, 13)"
1244,E,"(36, 14)"
1244,E,"(26, 36)"
1244,E,"(21, 10)"
1244,E,"(42, 4)"
1244,E,"(47, 23)"
1244,E,"(34, 10)"
1244,E,"(26, 20)"
1244,E,"(44, 17)"
1244,E,"(41, 15)"
1244,E,"(24, 20)"
1244,E,"(36, 10)"
1244,E,"(32, 9)"
1244,E,"(35, 11)"
1244,E,"(39, 5)"
1695,M,"(1, 38)"
1695,M,"(18, 30)"
1695,A,"(25, 41)"
1695,A,"(10, 31)"
1695,A,"(6, 26)"
1695,A,"(11, 30)"
1695,A,"(11, 30)"
1695,A,"(2, 36)"
1695,A,"(20, 45)"
1695,A,"(11, 31)"
1695,A,"(11, 33)"
1695,A,"(13, 45)"
1695,A,"(13, 30)"
1695,A,"(14, 45)"
1695,A,"(7, 44)"
1695,A,"(12, 33)"
1695,A,"(34, 10)"
1695,E,"(11, 31)"
1695,E,"(33, 21)"
1695,E,"(13, 29)"
1695,E,"(7, 29)"
1695,E,"(7, 43)"
1695,E,"(22, 36)"
1695,E,"(17, 26)"
1695,E,"(16, 20)"
1695,E,"(36, 5)"
1695,E,"(23, 22)"
1695,E,"(15, 31)"
1695,E,"(10, 30)"
1695,E,"(10, 50)"
1695,E,"(33, 15)"
1695,E,"(6, 21)"
1695,E,"(12, 32)"
1695,E,"(15, 32)"
1695,E,"(22, 28)"
1695,E,"(14, 29)"
1695,E,"(40, 23)"
1236,M,"(55, 12)"
1236,M,"(52, 15)"
1236,M,"(50, 9)"
1236,M,"(64, 20)"
1236,M,"(49, 21)"
1236,M,"(54, 15)"
1236,M,"(55, 24)"
1236,M,"(56, 14)"
1236,M,"(50, 8)"
1236,M,"(45, 9)"
1236,M,"(35, 44)"
1236,M,"(41, 16)"
1236,M,"(47, 16)"
1236,M,"(49, 5)"
1236,M,"(56, 25)"
1236,M,"(53, 11)"
1236,M,"(62, 11)"
1236,M,"(39, 3)"
1236,M,"(52, 10)"
1236,M,"(56, 14)"
1236,M,"(65, 18)"
1236,M,"(49, 22)"
1236,M,"(62, 11)"
1236,A,"(56, 15)"
1236,A,"(55, 16)"
1236,A,"(50, 35)"
1236,A,"(59, 21)"
1236,A,"(63, 7)"
1236,A,"(57, 9)"
1236,A,"(55, 20)"
1236,A,"(48, 10)"
1236,A,"(52, 15)"
1236,A,"(55, 16)"
1236,A,"(51, 7)"
1236,A,"(50, 13)"
1236,A,"(44, 31)"
1236,A,"(57, 16)"
1236,A,"(55, 15)"
1236,A,"(52, 16)"
1236,A,"(61, 11)"
1236,A,"(56, 13)"
1236,A,"(63, 17)"
1236,A,"(50, 8)"
1236,A,"(56, 17)"
1236,A,"(21, 13)"
1236,A,"(55, 36)"
1236,A,"(55, 23)"
1236,A,"(50, 17)"
1236,E,"(55, 21)"
1236,E,"(62, 16)"
1236,E,"(54, 13)"
1236,E,"(34, 16)"
1236,E,"(54, 20)"
1236,E,"(55, 17)"
1236,E,"(54, 16)"
1236,E,"(58, 12)"
1236,E,"(62, 23)"
1236,E,"(59, 14)"
1236,E,"(35, 53)"
1296,M,"(54, 21)"
1296,M,"(53, 23)"
1296,M,"(53, 21)"
1296,M,"(63, 19)"
1296,M,"(51, 21)"
1296,M,"(55, 20)"
1296,M,"(52, 20)"
1296,M,"(55, 23)"
1296,M,"(52, 24)"
1296,M,"(54, 20)"
1296,M,"(57, 23)"
1296,M,"(34, 21)"
1296,M,"(53, 21)"
1296,M,"(51, 22)"
1296,M,"(51, 20)"
1296,M,"(10, 32)"
1296,M,"(55, 18)"
1296,M,"(37, 22)"
1296,M,"(33, 10)"
1296,M,"(53, 27)"
1296,M,"(54, 23)"
1296,M,"(27, 41)"
1296,M,"(49, 29)"
1296,M,"(49, 22)"
1296,M,"(52, 24)"
1296,M,"(54, 22)"
1296,M,"(54, 26)"
1296,M,"(52, 21)"
1296,M,"(61, 6)"
1296,M,"(50, 26)"
1296,M,"(52, 19)"
1296,M,"(52, 25)"
1296,A,"(53, 21)"
1296,A,"(24, 18)"
1296,A,"(51, 22)"
1296,A,"(31, 40)"
1296,A,"(51, 14)"
2495,M,"(17, 44)"
2495,M,"(48, 28)"
2495,M,"(46, 36)"
2495,M,"(54, 37)"
2495,M,"(53, 38)"
2495,M,"(52, 38)"
2495,M,"(52, 35)"
2495,M,"(52, 37)"
2495,M,"(53, 41)"
2495,M,"(51, 34)"
2495,M,"(52, 40)"
2495,M,"(49, 35)"
2495,M,"(49, 29)"
2495,M,"(51, 39)"
2495,M,"(31, 36)"
2495,M,"(56, 20)"
2495,M,"(49, 38)"
2495,M,"(48, 35)"
2495,M,"(50, 25)"
2495,M,"(49, 18)"
2495,M,"(29, 33)"
2495,M,"(28, 17)"
2495,M,"(54, 33)"
2495,M,"(37, 27)"
2495,M,"(57, 29)"
2495,M,"(53, 27)"
2495,M,"(53, 33)"
2495,M,"(28, 28)"
2495,M,"(56, 35)"
2495,M,"(47, 33)"
2495,A,"(52, 32)"
2495,A,"(50, 5)"
2495,A,"(41, 7)"
2495,A,"(54, 37)"
2495,A,"(55, 36)"
2495,A,"(58, 39)"
2495,A,"(52, 41)"
2495,A,"(48, 34)"
2495,E,"(44, 35)"
2495,E,"(52, 37)"
2495,E,"(52, 39)"
2495,E,"(37, 43)"
2495,E,"(55, 35)"
2495,E,"(32, 20)"
2495,E,"(51, 40)"
2495,E,"(50, 35)"
2495,E,"(48, 16)"
2495,E,"(51, 38)"
2495,E,"(49, 37)"
2495,E,"(47, 39)"
2495,E,"(28, 29)"
2495,E,"(38, 1)"
3101,M,"(3, 62)"
3101,M,"(2, 63)"
3101,M,"(4, 63)"
3101,M,"(2, 66)"
3101,M,"(11, 66)"
3101,M,"(0, 63)"
3101,M,"(0, 61)"
3101,M,"(2, 58)"
3101,M,"(20, 57)"
3101,M,"(1, 62)"
3101,M,"(6, 60)"
3101,M,"(0, 64)"
3101,M,"(3, 62)"
3101,M,"(3, 53)"
3101,M,"(5, 60)"
3101,M,"(4, 65)"
3101,M,"(1, 62)"
3101,M,"(5, 55)"
3101,M,"(3, 60)"
3101,M,"(3, 63)"
3101,M,"(0, 65)"
3101,M,"(6, 52)"
3101,M,"(6, 61)"
3101,M,"(1, 60)"
3101,M,"(18, 39)"
3101,M,"(16, 62)"
3101,M,"(3, 61)"
3101,M,"(6, 61)"
3101,M,"(1, 65)"
3101,M,"(0, 58)"
3101,M,"(18, 58)"
3101,M,"(19, 32)"
3101,M,"(3, 62)"
3101,M,"(5, 60)"
3101,M,"(13, 51)"
3101,M,"(21, 14)"
3101,M,"(0, 61)"
3101,M,"(50, 23)"
3101,M,"(3, 52)"
3101,M,"(8, 50)"
3101,M,"(6, 63)"
3101,M,"(13, 41)"
3101,M,"(9, 63)"
3101,M,"(3, 62)"
3101,M,"(0, 63)"
3101,M,"(1, 62)"
3101,M,"(14, 54)"
3101,M,"(3, 64)"
3101,M,"(12, 61)"
3101,M,"(27, 55)"
3101,M,"(3, 64)"
3101,M,"(2, 46)"
3101,M,"(3, 47)"
3101,M,"(8, 64)"
3101,A,"(7, 61)"
3101,A,"(2, 61)"
3101,A,"(6, 54)"
3101,A,"(4, 61)"
3101,A,"(8, 38)"
3101,A,"(18, 40)"
3101,A,"(23, 49)"
3101,A,"(3, 63)"
3101,A,"(2, 62)"
3101,A,"(1, 64)"
3101,A,"(2, 61)"
3101,A,"(24, 22)"
3101,A,"(4, 56)"
3101,A,"(2, 62)"
3101,A,"(8, 49)"
3101,A,"(1, 65)"
3101,A,"(2, 60)"
3101,A,"(1, 63)"
3101,A,"(6, 60)"
3101,A,"(6, 61)"
3101,A,"(11, 63)"
3101,A,"(6, 54)"
3101,A,"(9, 59)"
3101,A,"(6, 66)"
3101,A,"(7, 44)"
3101,A,"(22, 56)"
3101,A,"(30, 51)"
289,M,"(35, 36)"
289,M,"(41, 29)"
289,M,"(42, 40)"
289,M,"(48, 39)"
289,M,"(15, 27)"
289,M,"(49, 16)"
289,M,"(41, 36)"
289,M,"(36, 12)"
289,M,"(41, 56)"
289,M,"(52, 41)"
289,M,"(34, 20)"
289,M,"(50, 40)"
289,M,"(16, 32)"
289,M,"(46, 39)"
289,M,"(55, 25)"
289,M,"(31, 28)"
289,M,"(39, 36)"
289,M,"(63, 39)"
289,M,"(3, 45)"
289,M,"(28, 25)"
289,M,"(53, 41)"
289,M,"(47, 39)"
289,M,"(46, 42)"
289,M,"(35, 55)"
289,M,"(66, 40)"
289,M,"(54, 38)"
289,M,"(44, 37)"
289,M,"(50, 40)"
289,M,"(48, 40)"
289,M,"(47, 37)"
289,M,"(49, 41)"
289,M,"(42, 35)"
289,M,"(46, 38)"
289,M,"(52, 26)"
289,M,"(47, 39)"
289,M,"(47, 37)"
289,M,"(43, 34)"
289,M,"(46, 38)"
289,M,"(36, 36)"
289,M,"(49, 34)"
289,M,"(46, 39)"
289,M,"(43, 37)"
289,M,"(37, 42)"
289,M,"(45, 38)"
289,M,"(45, 31)"
289,M,"(48, 38)"
289,M,"(33, 22)"
289,M,"(8, 17)"
289,M,"(46, 38)"
289,M,"(48, 40)"
289,M,"(45, 43)"
289,M,"(53, 41)"
289,M,"(47, 40)"
289,M,"(46, 38)"
289,M,"(46, 40)"
289,M,"(28, 35)"
289,M,"(56, 32)"
289,M,"(49, 42)"
289,M,"(44, 40)"
289,A,"(59, 34)"
289,A,"(42, 56)"
289,A,"(60, 16)"
289,A,"(47, 38)"
289,A,"(47, 37)"
289,A,"(42, 62)"
289,A,"(45, 38)"
289,A,"(52, 34)"
289,A,"(47, 34)"
289,E,"(46, 36)"
289,E,"(42, 41)"
289,E,"(16, 64)"
289,E,"(33, 50)"
289,E,"(34, 30)"
289,E,"(45, 35)"
2677,M,"(13, 13)"
2677,M,"(7, 15)"
2677,M,"(12, 20)"
2677,M,"(9, 23)"
2677,M,"(13, 25)"
2677,M,"(2, 15)"
